2019;ADJOINTS TECHNIQUES;Age >=25 ans et < 30 ans;33;264
2019;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=25 ans et < 30 ans;26;6
2019;AGENT DE SURVEILLANCE DE PARIS;Age >=45 ans et < 50 ans;143;105
2019;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=45 ans et < 50 ans;173;9
2019;AGENTS TECHNIQUES DES ECOLES;Age >=50 ans et < 55 ans;493;43
2019;ADJOINTS TECHNIQUES;Age >=55 ans et < 60 ans;88;734
2019;EBOUEURS;Age >=60 ans et < 65 ans;2;210
2019;EBOUEURS;Plus de 65 ans;0;9
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Plus de 65 ans;16;1
2019;AGENT DE LOGISTIQUE GENERALE;Plus de 65 ans;16;15
2020;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age < 20 ans;2;0
2020;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=30 ans et < 35 ans;190;162
2020;ADJOINT D'ANIMATION CONTRACTUEL;Age >=30 ans et < 35 ans;71;38
2020;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;101;38
2020;ADJOINTS ADMINISTRATIFS;Age >=60 ans et < 65 ans;448;100
2020;AGENTS TECHNIQUES DES ECOLES;Age >=60 ans et < 65 ans;408;37
2020;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Plus de 65 ans;14;0
2020;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Plus de 65 ans;20;17
2020;ADJOINT D'ANIMATION CONTRACTUEL;Plus de 65 ans;14;7
2021;ADJOINTS TECHNIQUES;Age >=35 ans et < 40 ans;77;474
2021;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;168;128
2021;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=40 ans et < 45 ans;230;14
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;158;89
2021;ADJOINTS TECHNIQUES;Age >=45 ans et < 50 ans;121;686
2021;ADJOINTS ADMINISTRATIFS;Age >=50 ans et < 55 ans;642;178
2021;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=55 ans et < 60 ans;160;1
2021;ADJOINT D'ANIMATION CONTRACTUEL;Age >=55 ans et < 60 ans;143;27
2021;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;236;1
2021;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=60 ans et < 65 ans;213;0
2022;ADJOINTS TECHNIQUES;Age >=25 ans et < 30 ans;50;267
2022;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=25 ans et < 30 ans;4;18
2022;ADJOINT D'ANIMATION CONTRACTUEL;Age >=30 ans et < 35 ans;52;36
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=50 ans et < 55 ans;55;96
2015;SECRÉTAIRES ADMINISTRATIFS;Age >= 20 ans et < 25 ans;1;1
2013;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=25 ans et < 30 ans;175;8
2017;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;301;71
2013;SECRÉTAIRES ADMINISTRATIFS;Age >= 65 ans;9;1
2014;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;163;55
2014;SECRÉTAIRES ADMINISTRATIFS;Age >=35 ans et < 40 ans;114;80
2015;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=40 ans et < 45 ans;629;4
2016;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=45 ans et < 50 ans;622;2
2018;INSPECTEURS DU SERVICE DE SECURITE;Age >= 20 ans et < 25 ans;5;9
2013;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=25 ans et < 30 ans;110;9
2016;AGENTS TECHNIQUES DES ÉCOLES;Age < 20 ans;1;0
2016;PERSONNELS DE MAITRISE;Age >= 65 ans;0;4
2017;ADJOINTS TECHNIQUES D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;89;741
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=50 ans et < 55 ans;95;70
2017;SECRÉTAIRES ADMINISTRATIFS;Age >=25 ans et < 30 ans;21;10
2013;AGENTS DE SERVICE DES ÉCOLES MATERNELLES;Age >=55 ans et < 60 ans;226;1
2018;ÉBOUEURS;Age >=25 ans et < 30 ans;18;328
2014;ÉBOUEURS;Age >=40 ans et < 45 ans;46;802
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;78;61
2017;TECHNICIENS SUPÉRIEURS;Age >=25 ans et < 30 ans;23;35
2016;SECRÉTAIRES ADMINISTRATIFS;Age >=50 ans et < 55 ans;236;106
2014;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=60 ans et < 65 ans;28;66
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=55 ans et < 60 ans;295;1
2017;PERSONNELS DE MAITRISE;Age >=50 ans et < 55 ans;10;193
2014;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=45 ans et < 50 ans;592;1
2016;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=40 ans et < 45 ans;334;7
2016;ÉDUCATEURS DE JEUNES ENFANTS;Age >=60 ans et < 65 ans;60;1
2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;168;1
2017;TECHNICIENS SUPÉRIEURS;Age >=40 ans et < 45 ans;52;88
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >= 65 ans;12;
2016;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;89;53
2013;SECRÉTAIRES ADMINISTRATIFS;Age >=35 ans et < 40 ans;126;84
2016;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=25 ans et < 30 ans;297;205
2016;ÉBOUEURS;Age >= 20 ans et < 25 ans;7;83
2016;ÉBOUEURS;Age >= 65 ans;0;2
2013;ÉDUCATEURS DE JEUNES ENFANTS;Age >=50 ans et < 55 ans;142;4
2015;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=25 ans et < 30 ans;798;8
2017;TECHNICIENS SUPÉRIEURS;Age >=35 ans et < 40 ans;47;55
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >= 65 ans;4;0
2017;ÉBOUEURS;Age < 20 ans;0;2
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >=35 ans et < 40 ans;14;34
2013;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=60 ans et < 65 ans;52;57
2014;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=55 ans et < 60 ans;336;1
2014;PERSONNELS DE MAITRISE;Age >=45 ans et < 50 ans;16;174
2016;ÉBOUEURS;Age >=25 ans et < 30 ans;26;349
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >=60 ans et < 65 ans;112;78
2014;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >= 20 ans et < 25 ans;354;0
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age < 20 ans;4;0
2019;ADJOINTS ADMINISTRATIFS;Age < 20 ans;4;3
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >= 20 ans et < 25 ans;29;0
2019;AGENT DE LOGISTIQUE GENERALE;Age >= 20 ans et < 25 ans;1;4
2019;AGENTS TECHNIQUES DES ECOLES;Age >=30 ans et < 35 ans;100;15
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=40 ans et < 45 ans;292;2
2019;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=40 ans et < 45 ans;146;81
2019;AGENT DE SURVEILLANCE DE PARIS;Age >=50 ans et < 55 ans;160;111
2019;EBOUEURS;Age >=55 ans et < 60 ans;9;684
2020;ADJOINTS TECHNIQUES;Age < 20 ans;0;1
2020;EBOUEURS;Age >=25 ans et < 30 ans;24;388
2020;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=40 ans et < 45 ans;146;69
2020;AGENTS TECHNIQUES DES ECOLES;Age >=45 ans et < 50 ans;427;35
2020;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;168;823
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=50 ans et < 55 ans;234;11
2020;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=50 ans et < 55 ans;176;6
2020;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;151;82
2020;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=60 ans et < 65 ans;212;1
2020;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=60 ans et < 65 ans;86;2
2021;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;177;98
2021;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=45 ans et < 50 ans;553;5
2021;ADJOINTS ADMINISTRATIFS;Age >=45 ans et < 50 ans;490;150
2021;EBOUEURS;Age >=50 ans et < 55 ans;35;742
2022;ADJOINTS TECHNIQUES;Age < 20 ans;0;3
2022;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=35 ans et < 40 ans;173;0
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=35 ans et < 40 ans;42;41
2022;ADJOINTS ADMINISTRATIFS;Age >=50 ans et < 55 ans;628;177
2022;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=60 ans et < 65 ans;219;87
2022;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=65 ans;25;0
2022;EBOUEURS;Age >=65 ans;0;11
2013;ADJOINTS TECHNIQUES;Age >=25 ans et < 30 ans;39;322
2013;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=45 ans et < 50 ans;275;5
2014;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;103;68
2016;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 20 ans et < 25 ans;23;3
2017;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age < 20 ans;5;0
2018;PERSONNELS DE MAITRISE D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;1;39
2016;TECHNICIENS SUPÉRIEURS;Age >=45 ans et < 50 ans;47;119
2018;PERSONNELS DE MAITRISE D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;;4
2016;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=40 ans et < 45 ans;31;49
2016;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=50 ans et < 55 ans;268;8
2014;ADJOINTS TECHNIQUES;Age >=40 ans et < 45 ans;69;658
2015;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=40 ans et < 45 ans;33;55
2015;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=35 ans et < 40 ans;499;5
2014;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >= 65 ans;2;5
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >= 20 ans et < 25 ans;276;2
2013;AGENTS TECHNIQUES DES ÉCOLES;Age >=45 ans et < 50 ans;493;38
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >=45 ans et < 50 ans;168;8
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=45 ans et < 50 ans;250;10
2015;ÉBOUEURS;Age >=55 ans et < 60 ans;3;597
2016;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=45 ans et < 50 ans;249;14
2016;PERSONNELS DE MAITRISE;Age >=30 ans et < 35 ans;4;43
2017;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >= 65 ans;20;7
2017;AGENTS TECHNIQUES DES ÉCOLES;Age >=55 ans et < 60 ans;551;49
2015;PERSONNELS DE MAITRISE;Age >=40 ans et < 45 ans;20;152
2014;ÉDUCATEURS DE JEUNES ENFANTS;Age >=40 ans et < 45 ans;163;10
2015;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=55 ans et < 60 ans;275;60
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=40 ans et < 45 ans;251;12
2017;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;327;129
2013;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;295;107
2013;AGENTS TECHNIQUES DES ÉCOLES;Age < 20 ans;5;1
2015;ADJOINTS TECHNIQUES;Age >=60 ans et < 65 ans;27;420
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;89;59
2018;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=60 ans et < 65 ans;82;
2014;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >= 65 ans;4;0
2015;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=55 ans et < 60 ans;363;1
2014;ÉBOUEURS;Age >=60 ans et < 65 ans;0;116
2016;PERSONNELS DE MAITRISE;Age >=35 ans et < 40 ans;18;88
2018;INSPECTEURS DU SERVICE DE SECURITE;Age >=50 ans et < 55 ans;21;152
2013;PERSONNELS DE MAITRISE;Age >=60 ans et < 65 ans;3;65
2016;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=30 ans et < 35 ans;4;15
2017;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=30 ans et < 35 ans;7;26
2018;PERSONNELS DE MAITRISE D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;14;82
2018;ADJOINTS TECHNIQUES;Age >=30 ans et < 35 ans;59;436
2014;PERSONNELS DE MAITRISE;Age >=35 ans et < 40 ans;17;102
2013;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=40 ans et < 45 ans;100;15
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=30 ans et < 35 ans;729;9
2014;AGENTS TECHNIQUES DES ÉCOLES;Age >=50 ans et < 55 ans;529;47
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=60 ans et < 65 ans;59;1
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=60 ans et < 65 ans;43;1
2019;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;66;36
2019;AGENT DE LOGISTIQUE GENERALE;Age >=30 ans et < 35 ans;6;15
2019;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=40 ans et < 45 ans;160;89
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=45 ans et < 50 ans;416;5
2019;ADJOINTS ADMINISTRATIFS;Plus de 65 ans;36;13
2019;AGENTS TECHNIQUES DES ECOLES;Plus de 65 ans;57;4
2019;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Plus de 65 ans;20;6
2019;ADJOINT D'ANIMATION CONTRACTUEL;Plus de 65 ans;12;3
2020;ADJOINT D'ANIMATION CONTRACTUEL;Age >= 20 ans et < 25 ans;3;3
2020;ADJOINTS ADMINISTRATIFS;Age >=25 ans et < 30 ans;42;21
2020;ADJOINT D'ANIMATION CONTRACTUEL;Age >=25 ans et < 30 ans;41;29
2020;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=25 ans et < 30 ans;44;1
2020;INSPECTEURS DU SERVICE DE SECURITE;Age >=25 ans et < 30 ans;8;26
2020;AGENTS TECHNIQUES DES ECOLES;Age >=35 ans et < 40 ans;180;18
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=40 ans et < 45 ans;233;15
2020;ADJOINTS ADMINISTRATIFS;Age >=50 ans et < 55 ans;662;173
2020;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=50 ans et < 55 ans;232;106
2020;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;97;66
2021;ADJOINTS ADMINISTRATIFS;Age >= 20 ans et < 25 ans;19;13
2021;ADJOINTS ADMINISTRATIFS;Age >=25 ans et < 30 ans;49;26
2021;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=35 ans et < 40 ans;578;10
2021;ADJOINTS ADMINISTRATIFS;Age >=35 ans et < 40 ans;220;63
2021;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=35 ans et < 40 ans;188;0
2021;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=35 ans et < 40 ans;8;81
2021;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=40 ans et < 45 ans;132;6
2021;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=45 ans et < 50 ans;273;17
2021;EBOUEURS;Age >=55 ans et < 60 ans;27;670
2021;ADJOINT D'ANIMATION CONTRACTUEL;Age >=60 ans et < 65 ans;95;10
2022;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;228;21
2022;ADJOINTS ADMINISTRATIFS;Age >=45 ans et < 50 ans;457;134
2022;ADJOINTS TECHNIQUES;Age >=55 ans et < 60 ans;232;877
2022;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;245;11
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=60 ans et < 65 ans;36;53
2022;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=60 ans et < 65 ans;30;78
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=65 ans;13;0
2022;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=65 ans;5;2
2015;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=45 ans et < 50 ans;59;75
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;528;1
2015;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=35 ans et < 40 ans;135;13
2017;SECRÉTAIRES ADMINISTRATIFS;Age >=45 ans et < 50 ans;198;107
2018;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=55 ans et < 60 ans;357;2
2018;AUXILIAIRES DE PUÉRICULTURE ET DE SOINS;Age >=40 ans et < 45 ans;512;3
2013;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;54;29
2017;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;282;157
2017;ADJOINTS ADMINISTRATIFS D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;514;150
2013;ÉBOUEURS;Age >=30 ans et < 35 ans;49;565
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >= 65 ans;16;14
2018;ÉBOUEURS;Age >= 65 ans;;6
2018;INSPECTEURS DU SERVICE DE SECURITE;Age >= 65 ans;;10
2015;ÉBOUEURS;Age >=35 ans et < 40 ans;53;596
2014;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >= 20 ans et < 25 ans;1;3
2015;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=35 ans et < 40 ans;33;106
2013;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=40 ans et < 45 ans;39;53
2015;ADJOINTS TECHNIQUES;Age >=40 ans et < 45 ans;64;620
2017;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=45 ans et < 50 ans;387;110
2017;AGENTS TECHNIQUES DES ÉCOLES;Age >=50 ans et < 55 ans;544;45
2013;ADJOINTS TECHNIQUES;Age < 20 ans;;2
2014;ADJOINTS TECHNIQUES;Age >=30 ans et < 35 ans;61;422
2015;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=60 ans et < 65 ans;66;57
2016;SECRÉTAIRES ADMINISTRATIFS;Age >=25 ans et < 30 ans;22;10
2018;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=60 ans et < 65 ans;198;57
2017;TECHNICIENS SUPÉRIEURS;Age >=55 ans et < 60 ans;49;104
2013;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=25 ans et < 30 ans;27;11
2014;ÉDUCATEURS DE JEUNES ENFANTS;Age >=60 ans et < 65 ans;31;1
2015;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=55 ans et < 60 ans;115;65
2018;PERSONNELS DE MAITRISE D'ADMINISTRATIONS PARISIENNES;Age >=60 ans et < 65 ans;3;86
2014;ÉBOUEURS;Age >=55 ans et < 60 ans;4;515
2015;AGENTS TECHNIQUES DES ÉCOLES;Age >=55 ans et < 60 ans;535;43
2017;TECHNICIENS SUPÉRIEURS;Age >=45 ans et < 50 ans;55;116
2017;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >=35 ans et < 40 ans;93;51
2016;SECRÉTAIRES ADMINISTRATIFS;Age >=55 ans et < 60 ans;326;111
2013;AGENTS DE LOGISTIQUE GÉNÉRALE;Age >=35 ans et < 40 ans;20;42
2015;ÉBOUEURS;Age >=40 ans et < 45 ans;51;764
2013;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >= 65 ans;1;
2014;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=55 ans et < 60 ans;258;1
2014;SECRÉTAIRES ADMINISTRATIFS;Age >=60 ans et < 65 ans;122;64
2015;AGENTS SPÉCIALISÉS DES ÉCOLES MATERNELLES;Age >=45 ans et < 50 ans;382;3
2013;AGENTS TECHNIQUES DES ÉCOLES;Age >=40 ans et < 45 ans;329;27
2014;SECRÉTAIRES ADMINISTRATIFS;Age >=55 ans et < 60 ans;319;108
2015;AGENTS TECHNIQUES DES ÉCOLES;Age >=25 ans et < 30 ans;55;11
2015;SECRÉTAIRES ADMINISTRATIFS;Age >=35 ans et < 40 ans;100;64
2016;SECRÉTAIRES ADMINISTRATIFS;Age >=30 ans et < 35 ans;48;34
2013;ASSISTANTS SOCIO-ÉDUCATIFS;Age >=45 ans et < 50 ans;95;11
2015;SECRÉTAIRES ADMINISTRATIFS;Age >=45 ans et < 50 ans;165;109
2016;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;267;146
2016;ÉBOUEURS;Age >=60 ans et < 65 ans;0;145
2013;ÉBOUEURS;Age >=40 ans et < 45 ans;50;837
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=50 ans et < 55 ans;158;2
2016;SECRÉTAIRES ADMINISTRATIFS;Age >=35 ans et < 40 ans;87;66
2017;AGENTS TECHNIQUES DES ÉCOLES;Age >= 65 ans;25;4
2018;INSPECTEURS DU SERVICE DE SECURITE;Age >=40 ans et < 45 ans;21;140
2019;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >=25 ans et < 30 ans;80;0
2019;ADJOINT D'ANIMATION CONTRACTUEL;Age >=25 ans et < 30 ans;58;36
2019;ADJOINTS TECHNIQUES;Age >=30 ans et < 35 ans;59;416
2019;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=35 ans et < 40 ans;181;126
2019;ADJOINTS TECHNIQUES;Age >=40 ans et < 45 ans;65;545
2019;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=40 ans et < 45 ans;505;3
2019;ADJOINTS TECHNIQUES;Age >=45 ans et < 50 ans;93;713
2019;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=50 ans et < 55 ans;213;70
2019;ADJOINT D'ANIMATION CONTRACTUEL;Age >=50 ans et < 55 ans;160;28
2019;AGENT DE LOGISTIQUE GENERALE;Age >=50 ans et < 55 ans;113;93
2020;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=25 ans et < 30 ans;26;9
2020;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=35 ans et < 40 ans;182;16
2020;ADJOINT D'ANIMATION CONTRACTUEL;Age >=35 ans et < 40 ans;82;30
2021;SECRETAIRES ADMINISTRATIFS ADMIST.PARIS.;Age >=25 ans et < 30 ans;31;13
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=25 ans et < 30 ans;43;49
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=30 ans et < 35 ans;89;40
2021;INGENIEUR ET ARCHITECTE ADMINISTRATIONS PAR.;Age >=40 ans et < 45 ans;72;79
2021;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=40 ans et < 45 ans;24;116
2021;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=45 ans et < 50 ans;192;78
2021;ATTACHES D'ADMINISTRATIONS PARISIENNES;Age >=45 ans et < 50 ans;194;98
2021;AUXILIAIRES DE PUERICULTURE ET DE SOINS;Age >=50 ans et < 55 ans;554;1
2021;AGENTS TECHNIQUES DES ECOLES;Age >=50 ans et < 55 ans;458;41
2021;ADJOINTS ADMINISTRATIFS;Age >=55 ans et < 60 ans;698;176
2021;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=60 ans et < 65 ans;137;37
2022;ADJOINTS ADMINISTRATIFS;Age >= 20 ans et < 25 ans;20;12
2022;AGENTS SPECIALISE DES ECOLES MATERNELLES;Age >= 20 ans et < 25 ans;32;0
2022;EBOUEURS;Age >=30 ans et < 35 ans;27;533
2022;EDUCATEURS DE JEUNES ENFANTS VILLE DE PARIS;Age >=50 ans et < 55 ans;179;9
2022;PERSONNELS DE MAITRISE  ADM. PARISIENNES;Age >=50 ans et < 55 ans;17;172
2022;EBOUEURS;Age >=60 ans et < 65 ans;1;290
2022;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=65 ans;22;7
2022;TECHNICIENS SUPERIEURS ADMINIS. PARISIENNES;Age >=65 ans;2;8
2013;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >= 20 ans et < 25 ans;53;41
2015;AGENTS D'ACCUEIL ET DE SURVEILLANCE;Age >=45 ans et < 50 ans;50;136
2015;ÉDUCATEURS DE JEUNES ENFANTS;Age >=55 ans et < 60 ans;131;4
2018;ADJOINTS D'ANIMATION ET D'ACTION SPORTIVE;Age >=45 ans et < 50 ans;359;108
2018;INSPECTEURS DU SERVICE DE SECURITE;Age >=45 ans et < 50 ans;18;167
2017;AGENTS DE LOGISTIQUE GÉNÉRALE D'ADMINISTRATIONS PARISIENNES;Age >=40 ans et < 45 ans;32;54
2017;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;204;4
2017;SECRÉTAIRES ADMINISTRATIFS;Age >=40 ans et < 45 ans;159;92
2018;AGENT DE LOGISTIQUE GÉNÉRALE;Age >=40 ans et < 45 ans;33;57
2018;AGENTS TECHNIQUES DES ÉCOLES;Age >=30 ans et < 35 ans;108;16
2015;AGENTS TECHNIQUES DE LA PETITE ENFANCE;Age >=55 ans et < 60 ans;186;2
2018;AGENTS TECHNIQUES DES ÉCOLES;Age >=35 ans et < 40 ans;168;21
2018;AGENTS TECHNIQUES DES ÉCOLES;Age >=50 ans et < 55 ans;529;39
2013;ADJOINTS TECHNIQUES;Age >=50 ans et < 55 ans;68;765
2014;PERSONNELS DE MAITRISE;Age >=50 ans et < 55 ans;13;223
2014;ATTACHÉS D'ADMINISTRATIONS PARISIENNES;Age >= 20 ans et < 25 ans;2;0
2018;ADJOINTS TECHNIQUES;Age < 20 ans;;2
2018;ÉDUCATEURS DE JEUNES ENFANTS;Age >= 20 ans et < 25 ans;12;
